"customer";"style";"sku";"size";"pcs";"rate";"gross_amt";"sale_date"
"Vaharsha boutique ";"JNE3567";"JNE3567-KR-XL";"XL";1;431.0;431;"2021-10-08"
"Vaharsha boutique ";"JNE3567";"JNE3567-KR-XXL";"XXL";1;431.0;431;"2021-10-08"
"Vaharsha boutique ";"JNE3567";"JNE3567-KR-XXXL";"XXXL";1;431.0;431;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-S";"S";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-M";"M";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-L";"L";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-XL";"XL";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-XXL";"XXL";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"JNE3288";"JNE3288-KR-XXXL";"XXXL";1;681.0;681;"2021-10-08"
"Vaharsha boutique ";"SET098";"SET098-KR-PP-XS";"XS";2;825.0;1650;"2021-10-08"
"Vaharsha boutique ";"SET098";"SET098-KR-PP-S";"S";1;825.0;825;"2021-10-08"
"Vaharsha boutique ";"SET098";"SET098-KR-PP-M";"M";1;825.0;825;"2021-10-08"
"Vaharsha boutique ";"SET098";"SET098-KR-PP-L";"L";1;825.0;825;"2021-10-08"
"Vaharsha boutique ";"SET110";"SET110-KR-PP-S";"S";1;931.0;931;"2021-10-08"
"Vaharsha boutique ";"SET110";"SET110-KR-PP-M";"M";1;931.0;931;"2021-10-08"
"Vaharsha boutique ";"SET110";"SET110-KR-PP-L";"L";1;931.0;931;"2021-10-08"
